text,intent,label_id
"hey there, i just went through my most recent credit card payments and i notice the same charge for a restaurant was processed twice. there was only one meal at this place, so i would like one of the charges to be reversed and my money to be put back in the account.",transaction_charged_twice,38
i want to get a card but i live in the us,country_support,14
do you have any accounts for children ?,age_limit,1
i'm trying to activate the auto-top up function. where is it?,automatic_top_up,3
i'm having a hard time proving my identity.,unable_to_verify_identity,41
why hasn't my return cleared my account?,Refund_not_showing_up,0
i can't recall my passcode and need to reset it.,passcode_forgotten,25
tell me about the card pin?,get_physical_card,23
can i use a credit card from the us to top up?,supported_cards_and_currencies,31
i bought some stuff this morning but the payment shows as pending,pending_card_payment,26
can you tell me the restrictions for the disposable cards?,disposable_card_limits,17
what do i do to get a disposable virtual card?,get_disposable_virtual_card,22
what happens if my card expires?,card_about_to_expire,6
can my 8 year old grandson open an account at the bank?,age_limit,1
what should i do if i see an unauthorized withdrawal on my statement?,cash_withdrawal_not_recognised,11
can i change my pin without going to a bank?,change_pin,12
is it possible to get a physical card?,order_physical_card,24
where are the options to top up with a cheque on my account?,top_up_by_cash_or_cheque,33
"i changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,10
i only got 20 of the 100 that i attempted to withdraw.,wrong_amount_of_cash_received,43
what age do i have to be?,age_limit,1
why can't i see my funds after i topped up?,pending_top_up,28
i can't get into the app with the passcode.,passcode_forgotten,25
"i don't know if this is an issue with the atm or my account, but i just tried withdrawing 30 pounds from the atm i'm at now and it only gave me 10. is this a glitch or what exactly is going on?",wrong_amount_of_cash_received,43
i have to have several disposable cards per day.,disposable_card_limits,17
i still haven't received my card in the mail,card_arrival,7
what's the best way to use a cheque to top up?,top_up_by_cash_or_cheque,33
how can i transfer money to my account?,transfer_into_account,40
can i use it all over the world?,country_support,14
it looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,10
is there a way to revert my transaction from this morning?,cancel_transfer,5
do i have a 1 extra fee on the statement?,extra_charge_on_statement,20
what all currencies can be exchanged?,exchange_via_app,19
how do disposable cards work?,get_disposable_virtual_card,22
how long does it take for a new card to ship?,card_arrival,7
are there ways to transfer money into my account?,transfer_into_account,40
is there a limit to the number of disposable cards i can have?,disposable_card_limits,17
can i get a card in the eu?,country_support,14
i tried the wrong pin too many times.,pin_blocked,29
i would like a card please.,order_physical_card,24
the app passcode has completely slipped my mind.,passcode_forgotten,25
the exchange rate is incorrect on an item i recently purchased in a foreign country.,card_payment_wrong_exchange_rate,10
does your app allow currency exchanges between usd and gbp?,exchange_via_app,19
where do i get a disposable virtual card?,get_disposable_virtual_card,22
i am still waiting for my card after 1 week. is this ok?,card_arrival,7
i tried to use my card to top up but all of the money has disappeared.,topping_up_by_card,37
i am reluctant to use atms international because i don't get an accurate exchange rate,wrong_exchange_rate_for_cash_withdrawal,44
i can't log into my account because i lost my password,passcode_forgotten,25
my card payment is still pending.,pending_card_payment,26
what should i do if i think someone is using my card without my permission?,compromised_card,13
my card is not working when i try to use it.,card_not_working,9
how much does it cost for a physical card?,order_physical_card,24
i'm not satisfied with the services and no longer want to be a customer,terminate_account,32
why am i unable verify my id?,unable_to_verify_identity,41
i didn't receive the correct exchange rate when i got cash.,wrong_exchange_rate_for_cash_withdrawal,44
am i able to change my pin at certain cash machines?,change_pin,12
how do i unblock my pin?,pin_blocked,29
for some reason my account's been charged an extra dollar.,extra_charge_on_statement,20
"i have to transfer money over to my mother, and i have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed,4
i have been charged twice on my statement.,transaction_charged_twice,38
what options do i have for holding currencies?,fiat_currency_support,21
what do i do if i can't prove my identity?,unable_to_verify_identity,41
what is taking so long with my refund?,Refund_not_showing_up,0
is there a charge for a physical card?,order_physical_card,24
why aren't my payment funds available to me?,pending_card_payment,26
why isn't my card working?,card_not_working,9
how long does it take to authorise a payment?,pending_card_payment,26
i made a withdraw from the atm this past holiday and it seems like a was charged too much. if i would have known about these charges i wouldn't have made a withdraw.,wrong_exchange_rate_for_cash_withdrawal,44
passcode retrieval,passcode_forgotten,25
what does the bank charge for lost or stolen card replacements?,order_physical_card,24
where can i locate my card pin?,get_physical_card,23
can i order a card please?,order_physical_card,24
my card didn't go through. it doesn't make sense. you told me that everything was ok.,declined_card_payment,15
please delete my account. i am not happy with the service from your company.,terminate_account,32
what physical locations can i use cash to top up?,top_up_by_cash_or_cheque,33
how can i reset my pin?,change_pin,12
it can take between 10 minutes to an hour before you hear back from us about the verification result. please try again if your verification fails. make sure you double check that images are clear and all document photos are readable without blur or glare. you have to be 18 or older and live in the european economic area or live in switzerland to be able to open an account.,unable_to_verify_identity,41
